site,date,target,value,waterbody,replicate_rows
5306103,2021-02-23,ecoli,1333.333333,Little Swamp Creek,1
5306103,2021-03-22,ecoli,3866.666667,Little Swamp Creek,1
5306103,2021-04-22,ecoli,100.0,Little Swamp Creek,1
5306103,2021-05-14,ecoli,700.0,Little Swamp Creek,1
5306103,2021-05-20,ecoli,1600.0,Little Swamp Creek,1
5306103,2021-06-29,ecoli,1733.333333,Little Swamp Creek,1
5306103,2021-07-24,ecoli,100.0,Little Swamp Creek,1
5306103,2021-08-19,ecoli,266.66666665,Little Swamp Creek,2
5306103,2021-09-23,ecoli,466.6666667,Little Swamp Creek,1
5306103,2021-10-20,ecoli,1100.0,Little Swamp Creek,1
5306103,2021-11-23,ecoli,333.3333333,Little Swamp Creek,1
5306103,2021-12-21,ecoli,200.0,Little Swamp Creek,1
5306103,2022-01-17,ecoli,33.33333333,Little Swamp Creek,1
5306103,2022-02-26,ecoli,33.33333333,Little Swamp Creek,1
5306103,2022-03-29,ecoli,733.3333333,Little Swamp Creek,1
5306103,2022-05-23,ecoli,66.66666667,Little Swamp Creek,1
5306103,2022-06-20,ecoli,266.6666667,Little Swamp Creek,1
5306103,2022-07-20,ecoli,1600.0,Little Swamp Creek,1
5306103,2022-08-25,ecoli,1300.0,Little Swamp Creek,1
5306103,2022-09-28,ecoli,400.0,Little Swamp Creek,2
5306103,2022-10-24,ecoli,233.33333335,Little Swamp Creek,4
5306103,2022-11-28,ecoli,66.66666667,Little Swamp Creek,1
5306103,2022-12-19,ecoli,133.3333333,Little Swamp Creek,1
5306103,2023-01-17,ecoli,166.6666667,Little Swamp Creek,1
5306103,2023-02-14,ecoli,33.33333333,Little Swamp Creek,1
5306103,2023-03-22,ecoli,33.33333333,Little Swamp Creek,1
5306103,2023-04-19,ecoli,233.3333333,Little Swamp Creek,1
5306103,2023-05-30,ecoli,166.6666667,Little Swamp Creek,1
5306103,2023-06-26,ecoli,0.0,Little Swamp Creek,1
5306103,2023-07-27,ecoli,100.0,Little Swamp Creek,1
5306103,2023-08-17,ecoli,266.6666667,Little Swamp Creek,1
5306103,2023-09-14,ecoli,433.3333333,Little Swamp Creek,1
5306103,2023-10-18,ecoli,233.3333333,Little Swamp Creek,1
5306103,2023-10-20,ecoli,0.0,Little Swamp Creek,1
5306103,2023-12-20,ecoli,33.33333333,Little Swamp Creek,1
5306103,2024-01-18,ecoli,111.1111111,Little Swamp Creek,1
5306103,2024-03-02,ecoli,11.11111111,Little Swamp Creek,1
5306103,2024-03-25,ecoli,0.0,Little Swamp Creek,1
5306103,2024-04-24,ecoli,0.0,Little Swamp Creek,1
5306103,2024-05-27,ecoli,66.66666667,Little Swamp Creek,1
5306103,2024-07-26,ecoli,122.22,Little Swamp Creek,1
5306103,2024-08-27,ecoli,433.33,Little Swamp Creek,1
5306103,2024-09-24,ecoli,433.33,Little Swamp Creek,1
5306103,2024-10-23,ecoli,33.33,Little Swamp Creek,1
5306103,2024-11-26,ecoli,0.0,Little Swamp Creek,1
5306103,2024-12-28,ecoli,33.33,Little Swamp Creek,1
5306103,2025-01-30,ecoli,0.0,Little Swamp Creek,1
5306103,2025-03-19,ecoli,0.0,Little Swamp Creek,1
5306103,2025-04-17,ecoli,0.0,Little Swamp Creek,1
5306103,2025-05-20,ecoli,155.56,Little Swamp Creek,1
5306103,2025-06-21,ecoli,1711.11,Little Swamp Creek,1
5306103,2025-07-24,ecoli,233.33,Little Swamp Creek,1
5306103,2025-08-25,ecoli,233.33,Little Swamp Creek,1
5306103,2025-09-24,ecoli,400.0,Little Swamp Creek,1
5306103,2025-10-27,ecoli,100.0,Little Swamp Creek,1
5306103,2025-11-28,ecoli,66.67,Little Swamp Creek,1
5306103,2025-12-29,ecoli,0.0,Little Swamp Creek,1
5306103,2026-01-28,ecoli,11.11,Little Swamp Creek,1
5306103,2026-02-23,ecoli,11.11,Little Swamp Creek,1
5306103,2026-03-27,ecoli,0.0,Little Swamp Creek,1
5306103,2015-09-22,hardness,90.0,Little Swamp Creek,1
5306103,2015-10-16,hardness,80.0,Little Swamp Creek,1
5306103,2015-11-20,hardness,80.0,Little Swamp Creek,1
5306103,2015-12-19,hardness,60.0,Little Swamp Creek,1
5306103,2016-01-19,hardness,70.0,Little Swamp Creek,1
5306103,2016-02-09,hardness,60.0,Little Swamp Creek,1
5306103,2016-03-10,hardness,50.0,Little Swamp Creek,1
5306103,2016-04-13,hardness,60.0,Little Swamp Creek,1
5306103,2016-05-20,hardness,70.0,Little Swamp Creek,1
5306103,2016-06-10,hardness,80.0,Little Swamp Creek,1
5306103,2016-07-12,hardness,100.0,Little Swamp Creek,1
5306103,2016-08-20,hardness,80.0,Little Swamp Creek,1
5306103,2016-09-09,hardness,90.0,Little Swamp Creek,1
5306103,2016-10-08,hardness,80.0,Little Swamp Creek,1
5306103,2016-11-04,hardness,60.0,Little Swamp Creek,1
5306103,2016-12-10,hardness,60.0,Little Swamp Creek,1
5306103,2017-01-10,hardness,60.0,Little Swamp Creek,1
5306103,2017-02-09,hardness,40.0,Little Swamp Creek,1
5306103,2017-03-07,hardness,50.0,Little Swamp Creek,1
5306103,2017-04-11,hardness,60.0,Little Swamp Creek,1
5306103,2017-05-08,hardness,60.0,Little Swamp Creek,1
5306103,2017-06-05,hardness,80.0,Little Swamp Creek,1
5306103,2017-07-14,hardness,110.0,Little Swamp Creek,1
5306103,2017-08-10,hardness,110.0,Little Swamp Creek,1
5306103,2017-09-11,hardness,90.0,Little Swamp Creek,1
5306103,2017-11-10,hardness,70.0,Little Swamp Creek,1
5306103,2017-12-11,hardness,10.0,Little Swamp Creek,1
5306103,2018-01-15,hardness,70.0,Little Swamp Creek,1
5306103,2018-04-06,hardness,60.0,Little Swamp Creek,1
5306103,2018-05-25,hardness,100.0,Little Swamp Creek,1
5306103,2018-07-26,hardness,90.0,Little Swamp Creek,1
5306103,2018-08-31,hardness,80.0,Little Swamp Creek,1
5306103,2018-09-26,hardness,80.0,Little Swamp Creek,1
5306103,2018-11-05,hardness,60.0,Little Swamp Creek,1
5306103,2019-02-21,hardness,40.0,Little Swamp Creek,1
5306103,2019-03-22,hardness,60.0,Little Swamp Creek,1
5306103,2019-04-15,hardness,60.0,Little Swamp Creek,1
5306103,2019-05-14,hardness,70.0,Little Swamp Creek,1
5306103,2019-06-19,hardness,90.0,Little Swamp Creek,1
5306103,2019-07-18,hardness,80.0,Little Swamp Creek,1
5306103,2019-08-16,hardness,80.0,Little Swamp Creek,1
5306103,2019-09-30,hardness,80.0,Little Swamp Creek,1
5306103,2019-10-21,hardness,70.0,Little Swamp Creek,1
5306103,2019-11-19,hardness,60.0,Little Swamp Creek,1
5306103,2019-12-19,hardness,60.0,Little Swamp Creek,1
5306103,2020-01-23,hardness,40.0,Little Swamp Creek,1
5306103,2020-02-20,hardness,70.0,Little Swamp Creek,1
5306103,2020-10-05,hardness,80.0,Little Swamp Creek,1
5306103,2020-11-19,hardness,50.0,Little Swamp Creek,1
5306103,2020-12-17,hardness,60.0,Little Swamp Creek,1
5306103,2021-01-19,hardness,60.0,Little Swamp Creek,1
5306103,2021-02-23,hardness,60.0,Little Swamp Creek,1
5306103,2021-03-22,hardness,60.0,Little Swamp Creek,1
5306103,2021-04-22,hardness,80.0,Little Swamp Creek,1
5306103,2021-05-14,hardness,80.0,Little Swamp Creek,1
5306103,2021-06-29,hardness,90.0,Little Swamp Creek,1
5306103,2021-07-24,hardness,80.0,Little Swamp Creek,1
5306103,2021-08-19,hardness,90.0,Little Swamp Creek,1
5306103,2021-09-23,hardness,80.0,Little Swamp Creek,1
5306103,2021-10-20,hardness,70.0,Little Swamp Creek,1
5306103,2021-11-23,hardness,60.0,Little Swamp Creek,1
5306103,2021-12-21,hardness,50.0,Little Swamp Creek,1
5306103,2022-01-17,hardness,60.0,Little Swamp Creek,2
5306103,2022-02-26,hardness,80.0,Little Swamp Creek,1
5306103,2022-03-29,hardness,60.0,Little Swamp Creek,1
5306103,2022-05-23,hardness,70.0,Little Swamp Creek,1
5306103,2022-06-20,hardness,70.0,Little Swamp Creek,1
5306103,2022-07-20,hardness,80.0,Little Swamp Creek,1
5306103,2022-08-25,hardness,80.0,Little Swamp Creek,1
5306103,2022-09-28,hardness,70.0,Little Swamp Creek,1
5306103,2022-10-25,hardness,80.0,Little Swamp Creek,1
5306103,2022-11-17,hardness,60.0,Little Swamp Creek,1
5306103,2022-12-19,hardness,70.0,Little Swamp Creek,1
5306103,2023-02-14,hardness,50.0,Little Swamp Creek,1
5306103,2023-03-22,hardness,70.0,Little Swamp Creek,1
5306103,2023-04-19,hardness,60.0,Little Swamp Creek,1
5306103,2023-05-30,hardness,110.0,Little Swamp Creek,1
5306103,2023-06-27,hardness,110.0,Little Swamp Creek,1
5306103,2023-07-27,hardness,100.0,Little Swamp Creek,1
5306103,2023-08-17,hardness,100.0,Little Swamp Creek,1
5306103,2023-09-14,hardness,90.0,Little Swamp Creek,1
5306103,2023-10-18,hardness,80.0,Little Swamp Creek,1
5306103,2023-11-20,hardness,60.0,Little Swamp Creek,1
5306103,2023-12-20,hardness,70.0,Little Swamp Creek,1
5306103,2024-01-18,hardness,60.0,Little Swamp Creek,1
5306103,2024-03-02,hardness,70.0,Little Swamp Creek,1
5306103,2024-03-25,hardness,60.0,Little Swamp Creek,1
5306103,2024-04-24,hardness,70.0,Little Swamp Creek,1
5306103,2024-05-27,hardness,70.0,Little Swamp Creek,1
5306103,2024-07-26,hardness,90.0,Little Swamp Creek,1
5306103,2024-08-27,hardness,70.0,Little Swamp Creek,1
5306103,2024-09-24,hardness,110.0,Little Swamp Creek,1
5306103,2024-10-23,hardness,90.0,Little Swamp Creek,1
5306103,2024-11-26,hardness,60.0,Little Swamp Creek,1
5306103,2024-12-28,hardness,50.0,Little Swamp Creek,1
5306103,2025-01-30,hardness,70.0,Little Swamp Creek,1
5306103,2025-03-19,hardness,50.0,Little Swamp Creek,1
5306103,2025-04-17,hardness,80.0,Little Swamp Creek,1
5306103,2025-05-20,hardness,70.0,Little Swamp Creek,1
5306103,2025-06-22,hardness,80.0,Little Swamp Creek,1
5306103,2025-07-24,hardness,80.0,Little Swamp Creek,1
5306103,2025-08-25,hardness,100.0,Little Swamp Creek,1
5306103,2025-09-24,hardness,80.0,Little Swamp Creek,1
5306103,2025-10-27,hardness,70.0,Little Swamp Creek,1
5306103,2025-11-27,hardness,70.0,Little Swamp Creek,1
5306103,2025-12-29,hardness,70.0,Little Swamp Creek,1
5306103,2026-01-28,hardness,90.0,Little Swamp Creek,1
5306103,2026-02-23,hardness,50.0,Little Swamp Creek,1
5306103,2026-03-27,hardness,60.0,Little Swamp Creek,1
5306103,2015-09-22,other_coliform,3400.0,Little Swamp Creek,1
5306103,2015-10-16,other_coliform,1166.666667,Little Swamp Creek,1
5306103,2015-11-20,other_coliform,7033.333333,Little Swamp Creek,1
5306103,2015-12-19,other_coliform,2300.0,Little Swamp Creek,1
5306103,2016-01-19,other_coliform,3533.333333,Little Swamp Creek,1
5306103,2016-02-09,other_coliform,3233.333333,Little Swamp Creek,1
5306103,2016-03-10,other_coliform,900.0,Little Swamp Creek,1
5306103,2016-04-13,other_coliform,2333.333333,Little Swamp Creek,1
5306103,2016-05-20,other_coliform,866.6666667,Little Swamp Creek,1
5306103,2016-06-10,other_coliform,1500.0,Little Swamp Creek,1
5306103,2016-07-12,other_coliform,1066.666667,Little Swamp Creek,1
5306103,2016-08-20,other_coliform,1266.666667,Little Swamp Creek,1
5306103,2016-09-09,other_coliform,3266.666667,Little Swamp Creek,1
5306103,2016-10-08,other_coliform,5100.0,Little Swamp Creek,1
5306103,2016-11-04,other_coliform,1333.333333,Little Swamp Creek,1
5306103,2016-12-10,other_coliform,25000.0,Little Swamp Creek,1
5306103,2017-01-10,other_coliform,6433.333333,Little Swamp Creek,1
5306103,2017-02-09,other_coliform,3900.0,Little Swamp Creek,1
5306103,2017-03-07,other_coliform,3200.0,Little Swamp Creek,1
5306103,2017-04-11,other_coliform,33.33333333,Little Swamp Creek,1
5306103,2017-05-08,other_coliform,1300.0,Little Swamp Creek,1
5306103,2017-06-05,other_coliform,2300.0,Little Swamp Creek,1
5306103,2017-07-16,other_coliform,5233.333333,Little Swamp Creek,1
5306103,2017-08-09,other_coliform,6666.666667,Little Swamp Creek,1
5306103,2017-08-10,other_coliform,5566.666667,Little Swamp Creek,1
5306103,2017-09-11,other_coliform,1366.666667,Little Swamp Creek,1
5306103,2017-11-10,other_coliform,3633.333333,Little Swamp Creek,1
5306103,2017-12-11,other_coliform,3933.333333,Little Swamp Creek,1
5306103,2018-01-15,other_coliform,2200.0,Little Swamp Creek,1
5306103,2018-02-12,other_coliform,3000.0,Little Swamp Creek,1
5306103,2018-05-25,other_coliform,6666.666667,Little Swamp Creek,1
5306103,2018-07-26,other_coliform,3000.0,Little Swamp Creek,1
5306103,2018-08-31,other_coliform,766.6666667,Little Swamp Creek,1
5306103,2018-09-26,other_coliform,1933.333333,Little Swamp Creek,1
5306103,2018-11-05,other_coliform,2533.333333,Little Swamp Creek,1
5306103,2019-02-21,other_coliform,2100.0,Little Swamp Creek,1
5306103,2019-03-22,other_coliform,1233.333333,Little Swamp Creek,1
5306103,2019-05-14,other_coliform,2966.666667,Little Swamp Creek,1
5306103,2019-06-19,other_coliform,3900.0,Little Swamp Creek,1
5306103,2019-07-18,other_coliform,4833.333333,Little Swamp Creek,1
5306103,2019-08-16,other_coliform,6700.0,Little Swamp Creek,1
5306103,2019-09-30,other_coliform,2566.666667,Little Swamp Creek,1
5306103,2019-10-21,other_coliform,3166.666667,Little Swamp Creek,1
5306103,2019-11-19,other_coliform,2588.888889,Little Swamp Creek,1
5306103,2019-12-31,other_coliform,1616.666667,Little Swamp Creek,1
5306103,2020-01-23,other_coliform,4866.666667,Little Swamp Creek,1
5306103,2020-02-20,other_coliform,1466.666667,Little Swamp Creek,1
5306103,2020-05-25,other_coliform,3200.0,Little Swamp Creek,1
5306103,2020-10-05,other_coliform,7300.0,Little Swamp Creek,1
5306103,2020-11-19,other_coliform,7000.0,Little Swamp Creek,1
5306103,2020-12-17,other_coliform,10933.33333,Little Swamp Creek,1
5306103,2021-01-19,other_coliform,3266.666667,Little Swamp Creek,1
5306103,2021-02-23,other_coliform,1133.333333,Little Swamp Creek,1
5306103,2021-03-22,other_coliform,7566.666667,Little Swamp Creek,1
5306103,2021-04-22,other_coliform,1966.666667,Little Swamp Creek,1
5306103,2021-05-14,other_coliform,1333.333333,Little Swamp Creek,1
5306103,2021-05-20,other_coliform,2500.0,Little Swamp Creek,1
5306103,2021-06-29,other_coliform,4533.333333,Little Swamp Creek,1
5306103,2021-07-24,other_coliform,3333.333333,Little Swamp Creek,1
5306103,2021-08-19,other_coliform,3766.6666670000004,Little Swamp Creek,2
5306103,2021-09-23,other_coliform,2833.333333,Little Swamp Creek,1
5306103,2021-10-20,other_coliform,8766.666667,Little Swamp Creek,1
5306103,2021-11-23,other_coliform,6333.333333,Little Swamp Creek,1
5306103,2021-12-21,other_coliform,1466.666667,Little Swamp Creek,1
5306103,2022-01-17,other_coliform,1900.0,Little Swamp Creek,1
5306103,2022-02-26,other_coliform,1033.333333,Little Swamp Creek,1
5306103,2022-03-29,other_coliform,3900.0,Little Swamp Creek,1
5306103,2022-05-23,other_coliform,900.0,Little Swamp Creek,1
5306103,2022-06-20,other_coliform,7566.666667,Little Swamp Creek,1
5306103,2022-07-20,other_coliform,2500.0,Little Swamp Creek,1
5306103,2022-08-25,other_coliform,2933.333333,Little Swamp Creek,1
5306103,2022-09-28,other_coliform,4116.666667,Little Swamp Creek,2
5306103,2022-10-24,other_coliform,2683.3333334999998,Little Swamp Creek,4
5306103,2022-11-28,other_coliform,300.0,Little Swamp Creek,1
5306103,2022-12-19,other_coliform,3100.0,Little Swamp Creek,1
5306103,2023-01-17,other_coliform,3866.666667,Little Swamp Creek,1
5306103,2023-02-14,other_coliform,0.0,Little Swamp Creek,1
5306103,2023-03-22,other_coliform,0.0,Little Swamp Creek,1
5306103,2023-04-19,other_coliform,0.0,Little Swamp Creek,1
5306103,2023-05-30,other_coliform,2266.666667,Little Swamp Creek,1
5306103,2023-06-26,other_coliform,5566.666667,Little Swamp Creek,1
5306103,2023-07-27,other_coliform,6333.333333,Little Swamp Creek,1
5306103,2023-08-17,other_coliform,2666.666667,Little Swamp Creek,1
5306103,2023-09-14,other_coliform,2300.0,Little Swamp Creek,1
5306103,2023-10-18,other_coliform,2700.0,Little Swamp Creek,1
5306103,2023-10-20,other_coliform,1133.333333,Little Swamp Creek,1
5306103,2023-12-20,other_coliform,0.0,Little Swamp Creek,1
5306103,2024-01-18,other_coliform,0.0,Little Swamp Creek,1
5306103,2024-03-02,other_coliform,0.0,Little Swamp Creek,1
5306103,2024-03-25,other_coliform,0.0,Little Swamp Creek,1
5306103,2024-04-24,other_coliform,0.0,Little Swamp Creek,1
5306103,2024-05-27,other_coliform,0.0,Little Swamp Creek,1
5306103,2025-11-28,other_coliform,400.0,Little Swamp Creek,1
5306103,2015-09-22,oxygen_saturation,75.9,Little Swamp Creek,1
5306103,2015-10-16,oxygen_saturation,71.4,Little Swamp Creek,1
5306103,2015-11-20,oxygen_saturation,67.6,Little Swamp Creek,1
5306103,2015-12-19,oxygen_saturation,66.7,Little Swamp Creek,1
5306103,2016-01-19,oxygen_saturation,70.0,Little Swamp Creek,1
5306103,2016-02-09,oxygen_saturation,84.9,Little Swamp Creek,1
5306103,2016-03-10,oxygen_saturation,65.9,Little Swamp Creek,1
5306103,2016-04-13,oxygen_saturation,67.6,Little Swamp Creek,1
5306103,2016-05-20,oxygen_saturation,70.9,Little Swamp Creek,1
5306103,2016-06-10,oxygen_saturation,76.1,Little Swamp Creek,1
5306103,2016-07-12,oxygen_saturation,77.1,Little Swamp Creek,1
5306103,2016-08-20,oxygen_saturation,66.9,Little Swamp Creek,1
5306103,2016-09-09,oxygen_saturation,77.8,Little Swamp Creek,1
5306103,2016-10-08,oxygen_saturation,79.6,Little Swamp Creek,1
5306103,2016-11-04,oxygen_saturation,63.9,Little Swamp Creek,1
5306103,2016-12-10,oxygen_saturation,70.3,Little Swamp Creek,1
5306103,2017-01-10,oxygen_saturation,74.0,Little Swamp Creek,1
5306103,2017-02-09,oxygen_saturation,70.9,Little Swamp Creek,1
5306103,2017-03-07,oxygen_saturation,77.0,Little Swamp Creek,1
5306103,2017-04-11,oxygen_saturation,74.4,Little Swamp Creek,1
5306103,2017-05-08,oxygen_saturation,76.2,Little Swamp Creek,1
5306103,2017-06-05,oxygen_saturation,78.4,Little Swamp Creek,1
5306103,2017-07-14,oxygen_saturation,81.4,Little Swamp Creek,1
5306103,2017-08-10,oxygen_saturation,79.7,Little Swamp Creek,1
5306103,2017-09-11,oxygen_saturation,73.9,Little Swamp Creek,1
5306103,2017-11-10,oxygen_saturation,70.9,Little Swamp Creek,1
5306103,2017-12-11,oxygen_saturation,73.6,Little Swamp Creek,1
5306103,2018-01-15,oxygen_saturation,72.2,Little Swamp Creek,1
5306103,2018-04-06,oxygen_saturation,82.2,Little Swamp Creek,1
5306103,2018-05-25,oxygen_saturation,90.4,Little Swamp Creek,1
5306103,2018-07-26,oxygen_saturation,85.8,Little Swamp Creek,1
5306103,2018-08-31,oxygen_saturation,70.0,Little Swamp Creek,1
5306103,2018-09-26,oxygen_saturation,71.9,Little Swamp Creek,1
5306103,2018-11-05,oxygen_saturation,58.5,Little Swamp Creek,1
5306103,2019-02-21,oxygen_saturation,65.8,Little Swamp Creek,1
5306103,2019-03-22,oxygen_saturation,71.4,Little Swamp Creek,1
5306103,2019-04-15,oxygen_saturation,66.2,Little Swamp Creek,1
5306103,2019-05-14,oxygen_saturation,70.5,Little Swamp Creek,1
5306103,2019-06-19,oxygen_saturation,75.4,Little Swamp Creek,1
5306103,2019-07-18,oxygen_saturation,73.2,Little Swamp Creek,1
5306103,2019-08-16,oxygen_saturation,70.4,Little Swamp Creek,1
5306103,2019-09-30,oxygen_saturation,67.5,Little Swamp Creek,1
5306103,2019-10-21,oxygen_saturation,67.7,Little Swamp Creek,1
5306103,2019-11-19,oxygen_saturation,63.3,Little Swamp Creek,1
5306103,2019-12-19,oxygen_saturation,67.6,Little Swamp Creek,1
5306103,2020-01-23,oxygen_saturation,65.9,Little Swamp Creek,1
5306103,2020-02-20,oxygen_saturation,71.3,Little Swamp Creek,1
5306103,2020-10-05,oxygen_saturation,70.8,Little Swamp Creek,1
5306103,2020-11-19,oxygen_saturation,59.7,Little Swamp Creek,1
5306103,2020-12-17,oxygen_saturation,61.6,Little Swamp Creek,1
5306103,2021-01-19,oxygen_saturation,68.4,Little Swamp Creek,1
5306103,2021-02-23,oxygen_saturation,77.9,Little Swamp Creek,1
5306103,2021-03-22,oxygen_saturation,70.0,Little Swamp Creek,1
5306103,2021-04-22,oxygen_saturation,68.6,Little Swamp Creek,1
5306103,2021-05-14,oxygen_saturation,68.2,Little Swamp Creek,1
5306103,2021-06-29,oxygen_saturation,58.7,Little Swamp Creek,1
5306103,2021-07-24,oxygen_saturation,66.4,Little Swamp Creek,1
5306103,2021-08-19,oxygen_saturation,77.6,Little Swamp Creek,1
5306103,2021-09-23,oxygen_saturation,83.5,Little Swamp Creek,1
5306103,2021-10-20,oxygen_saturation,68.0,Little Swamp Creek,1
5306103,2021-11-23,oxygen_saturation,24.1,Little Swamp Creek,1
5306103,2021-12-21,oxygen_saturation,82.2,Little Swamp Creek,1
5306103,2022-01-17,oxygen_saturation,68.75,Little Swamp Creek,2
5306103,2022-03-29,oxygen_saturation,70.9,Little Swamp Creek,1
5306103,2022-05-23,oxygen_saturation,70.0,Little Swamp Creek,1
5306103,2022-06-20,oxygen_saturation,62.0,Little Swamp Creek,1
5306103,2022-07-20,oxygen_saturation,70.4,Little Swamp Creek,1
5306103,2022-08-25,oxygen_saturation,75.2,Little Swamp Creek,1
5306103,2022-09-28,oxygen_saturation,77.8,Little Swamp Creek,1
5306103,2022-10-25,oxygen_saturation,76.6,Little Swamp Creek,1
5306103,2022-11-17,oxygen_saturation,65.9,Little Swamp Creek,1
5306103,2022-12-19,oxygen_saturation,70.2,Little Swamp Creek,1
5306103,2023-02-14,oxygen_saturation,72.3,Little Swamp Creek,1
5306103,2023-03-22,oxygen_saturation,70.1,Little Swamp Creek,1
5306103,2023-04-19,oxygen_saturation,75.3,Little Swamp Creek,1
5306103,2023-05-30,oxygen_saturation,76.2,Little Swamp Creek,1
5306103,2023-06-27,oxygen_saturation,74.5,Little Swamp Creek,1
5306103,2023-07-27,oxygen_saturation,79.2,Little Swamp Creek,1
5306103,2023-08-17,oxygen_saturation,71.9,Little Swamp Creek,1
5306103,2023-09-14,oxygen_saturation,66.4,Little Swamp Creek,1
5306103,2023-10-18,oxygen_saturation,73.4,Little Swamp Creek,1
5306103,2023-11-20,oxygen_saturation,67.1,Little Swamp Creek,1
5306103,2023-12-20,oxygen_saturation,68.4,Little Swamp Creek,1
5306103,2024-01-18,oxygen_saturation,73.8,Little Swamp Creek,1
5306103,2024-03-02,oxygen_saturation,71.6,Little Swamp Creek,1
5306103,2024-03-25,oxygen_saturation,72.7,Little Swamp Creek,1
5306103,2024-04-24,oxygen_saturation,74.0,Little Swamp Creek,1
5306103,2024-05-27,oxygen_saturation,73.3,Little Swamp Creek,1
5306103,2024-07-26,oxygen_saturation,63.1,Little Swamp Creek,1
5306103,2024-08-27,oxygen_saturation,71.41,Little Swamp Creek,1
5306103,2024-09-24,oxygen_saturation,75.33,Little Swamp Creek,1
5306103,2024-10-23,oxygen_saturation,77.73,Little Swamp Creek,1
5306103,2024-11-26,oxygen_saturation,63.69,Little Swamp Creek,1
5306103,2024-12-28,oxygen_saturation,67.23,Little Swamp Creek,1
5306103,2025-01-30,oxygen_saturation,75.12,Little Swamp Creek,1
5306103,2025-03-19,oxygen_saturation,60.46,Little Swamp Creek,1
5306103,2025-04-17,oxygen_saturation,74.59,Little Swamp Creek,1
5306103,2025-05-20,oxygen_saturation,76.81,Little Swamp Creek,1
5306103,2025-06-22,oxygen_saturation,81.4,Little Swamp Creek,1
5306103,2025-07-24,oxygen_saturation,75.98,Little Swamp Creek,1
5306103,2025-08-25,oxygen_saturation,70.74,Little Swamp Creek,1
5306103,2025-09-24,oxygen_saturation,77.5,Little Swamp Creek,1
5306103,2025-10-27,oxygen_saturation,72.36,Little Swamp Creek,1
5306103,2025-11-27,oxygen_saturation,68.86,Little Swamp Creek,1
5306103,2025-12-29,oxygen_saturation,81.03,Little Swamp Creek,1
5306103,2026-01-28,oxygen_saturation,78.1,Little Swamp Creek,1
5306103,2026-02-23,oxygen_saturation,70.21,Little Swamp Creek,1
5306103,2026-03-27,oxygen_saturation,73.66,Little Swamp Creek,1
5306103,2015-09-22,ph,7.5,Little Swamp Creek,1
5306103,2015-10-16,ph,8.0,Little Swamp Creek,1
5306103,2015-11-20,ph,7.0,Little Swamp Creek,1
5306103,2015-12-19,ph,7.0,Little Swamp Creek,1
5306103,2016-01-19,ph,7.0,Little Swamp Creek,1
5306103,2016-02-09,ph,7.5,Little Swamp Creek,1
5306103,2016-03-10,ph,7.0,Little Swamp Creek,1
5306103,2016-04-13,ph,7.0,Little Swamp Creek,1
5306103,2016-05-20,ph,7.0,Little Swamp Creek,1
5306103,2016-06-10,ph,7.5,Little Swamp Creek,1
5306103,2016-07-12,ph,7.5,Little Swamp Creek,1
5306103,2016-08-20,ph,8.0,Little Swamp Creek,1
5306103,2016-09-09,ph,7.5,Little Swamp Creek,1
5306103,2016-10-08,ph,7.5,Little Swamp Creek,1
5306103,2016-11-04,ph,7.0,Little Swamp Creek,1
5306103,2016-12-10,ph,6.5,Little Swamp Creek,1
5306103,2017-01-10,ph,6.5,Little Swamp Creek,1
5306103,2017-02-09,ph,6.5,Little Swamp Creek,1
5306103,2017-03-07,ph,6.5,Little Swamp Creek,1
5306103,2017-04-11,ph,6.5,Little Swamp Creek,1
5306103,2017-05-08,ph,6.5,Little Swamp Creek,1
5306103,2017-06-05,ph,7.0,Little Swamp Creek,1
5306103,2017-07-14,ph,8.0,Little Swamp Creek,1
5306103,2017-08-10,ph,7.0,Little Swamp Creek,1
5306103,2017-09-11,ph,7.0,Little Swamp Creek,1
5306103,2017-11-10,ph,6.5,Little Swamp Creek,1
5306103,2017-12-11,ph,6.0,Little Swamp Creek,1
5306103,2018-01-15,ph,6.5,Little Swamp Creek,1
5306103,2018-04-06,ph,6.5,Little Swamp Creek,1
5306103,2018-05-25,ph,7.0,Little Swamp Creek,1
5306103,2018-07-26,ph,7.0,Little Swamp Creek,1
5306103,2018-08-31,ph,7.5,Little Swamp Creek,1
5306103,2018-09-26,ph,7.0,Little Swamp Creek,1
5306103,2018-11-05,ph,7.0,Little Swamp Creek,1
5306103,2019-02-21,ph,6.5,Little Swamp Creek,1
5306103,2019-03-22,ph,7.0,Little Swamp Creek,1
5306103,2019-04-15,ph,6.5,Little Swamp Creek,1
5306103,2019-05-14,ph,7.0,Little Swamp Creek,1
5306103,2019-06-19,ph,7.0,Little Swamp Creek,1
5306103,2019-07-18,ph,7.0,Little Swamp Creek,1
5306103,2019-08-16,ph,9.0,Little Swamp Creek,1
5306103,2019-09-30,ph,7.0,Little Swamp Creek,1
5306103,2019-10-21,ph,6.5,Little Swamp Creek,1
5306103,2019-11-19,ph,6.5,Little Swamp Creek,1
5306103,2019-12-19,ph,7.0,Little Swamp Creek,1
5306103,2020-01-23,ph,7.0,Little Swamp Creek,1
5306103,2020-02-20,ph,6.5,Little Swamp Creek,1
5306103,2020-10-05,ph,7.0,Little Swamp Creek,1
5306103,2020-11-19,ph,7.0,Little Swamp Creek,1
5306103,2020-12-17,ph,7.0,Little Swamp Creek,1
