site,date,water_temperature,ph_standard_units,Average_dissolved_oxygen_dis,conductivity,Nitrate,Phosphate,watershed,waterbody
5303383,2025-10-14,7.0,8.0,10.15,222.0,,,Bear Creek,Stens Creek
5303383,2025-11-24,6.0,8.0,9.4,193.0,,,Bear Creek,Stens Creek
5303383,2026-01-20,3.0,8.0,11.2,191.0,,,Bear Creek,Stens Creek
5303384,2023-06-26,20.5,7.5,8.075,203.0,,,Bear Creek,Stens Creek
5303384,2023-07-25,22.0,7.5,5.4,213.0,,,Bear Creek,Stens Creek
5303384,2023-08-25,23.5,7.0,6.8,217.0,,,Bear Creek,Stens Creek
5303384,2024-02-01,10.0,7.0,8.4,,,,Bear Creek,Stens Creek
5303384,2024-02-24,7.5,7.5,10.7,182.0,,,Bear Creek,Stens Creek
5303384,2024-05-30,13.0,7.0,8.0,185.0,,,Bear Creek,Stens Creek
5303384,2024-08-11,20.0,7.0,4.6,217.0,,,Bear Creek,Stens Creek
5303384,2024-10-03,12.0,7.0,5.7,204.0,,,Bear Creek,Stens Creek
5303384,2024-11-30,4.0,8.0,9.6,184.0,,,Bear Creek,Stens Creek
5303384,2025-01-24,1.0,8.0,11.15,200.0,,,Bear Creek,Stens Creek
5303384,2025-02-27,6.0,8.0,11.0,206.0,,,Bear Creek,Stens Creek
5303384,2025-03-20,5.5,8.0,10.2,181.0,,,Bear Creek,Stens Creek
5303384,2025-04-26,12.5,8.0,11.1,194.0,,,Bear Creek,Stens Creek
5303384,2025-05-19,12.0,7.0,7.3,173.0,,,Bear Creek,Stens Creek
5303384,2025-07-29,20.0,7.0,3.6,220.0,,,Bear Creek,Stens Creek
5303384,2025-08-14,20.0,7.0,5.4,219.0,,,Bear Creek,Stens Creek
5303384,2025-09-30,13.0,7.0,4.7,219.0,,,Bear Creek,Stens Creek
5303384,2025-10-14,9.0,7.0,6.1,213.0,,,Bear Creek,Stens Creek
5303384,2025-11-24,6.5,7.0,6.1,191.0,,,Bear Creek,Stens Creek
5303384,2026-01-20,2.5,8.0,10.2,188.0,,,Bear Creek,Stens Creek
5303386,2024-04-29,9.0,7.0,8.8,216.0,,,Swamp Creek,Blueberry Creek
5303386,2024-07-16,17.5,7.0,7.5,225.0,,,Swamp Creek,Blueberry Creek
5303386,2024-08-07,16.5,7.0,7.7,231.0,,,Swamp Creek,Blueberry Creek
5303386,2024-09-03,16.5,7.5,8.4,219.0,,,Swamp Creek,Blueberry Creek
5303386,2024-10-03,10.5,7.5,9.2,,,,Swamp Creek,Blueberry Creek
5303386,2024-11-05,9.0,7.5,10.0,221.0,,,Swamp Creek,Blueberry Creek
5303386,2024-12-12,5.0,7.5,10.4,236.0,,,Swamp Creek,Blueberry Creek
5303386,2025-01-30,4.0,7.5,11.6,241.0,,,Swamp Creek,Blueberry Creek
5303386,2025-03-09,8.0,8.0,9.8,214.0,,,Swamp Creek,Blueberry Creek
5303386,2025-04-16,10.0,8.0,9.6,208.0,,,Swamp Creek,Blueberry Creek
5303386,2025-05-06,12.0,7.0,8.6,207.0,,,Swamp Creek,Blueberry Creek
5303387,2024-04-29,9.0,7.0,8.8,,,,Bear Creek-Sammamish River,WGC Sammamish tributary
5303387,2024-06-28,14.0,6.0,4.9,,,,Bear Creek-Sammamish River,Forgotten Creek WGC
5303387,2024-08-27,17.0,7.0,4.3,,,,Bear Creek-Sammamish River,Forgotten Creek WGC
5303387,2024-10-16,14.0,7.0,5.75,476.0,,,Bear Creek-Sammamish River,Forgotten Creek WGC
5303387,2024-11-14,14.0,6.0,2.9,,,,Bear Creek-Sammamish River,Forgotten Creek WGC
5303387,2024-12-17,8.0,6.0,4.35,188.0,,,Bear Creek-Sammamish River,Forgotten Creek WGC
5303387,2025-01-29,7.0,6.5,8.6,,,,Bear Creek-Sammamish River,Forgotten Creek WGC
5303387,2025-02-28,8.5,6.0,6.05,,,,Bear Creek-Sammamish River,Forgotten Creek WGC
5303387,2025-05-03,12.0,7.0,5.5,255.0,,,Bear Creek-Sammamish River,Forgotten Creek WGC
5303387,2025-06-03,12.0,7.0,5.8,206.0,,,Bear Creek-Sammamish River,Forgotten Creek WGC
5303387,2025-06-25,14.5,7.0,5.85,225.0,,,Bear Creek-Sammamish River,Forgotten Creek WGC
5303387,2025-07-30,16.0,7.0,6.1,221.0,,,Bear Creek-Sammamish River,Forgotten Creek WGC
5303387,2025-10-29,12.5,6.0,4.5,,,,Bear Creek-Sammamish River,Forgotten Creek WGC
5303387,2026-01-28,7.0,6.0,7.55,,,,Bear Creek-Sammamish River,Forgotten Creek WGC
5303387,2026-02-27,8.5,6.0,7.2,202.0,,,Bear Creek-Sammamish River,Forgotten Creek WGC
5303389,2024-04-14,9.5,8.1,9.3,280.0,,,Bsche'tla Watershed,Lower Bsche'tla Creek
5303389,2024-08-04,17.0,8.2,9.5,277.0,3.4,0.2,Bsche'tla Watershed,Lower Bsche'tla Creek
5303390,2024-04-14,10.3,8.0,9.2,248.0,,,Bsche'tla Watershed,Upper Bsche'tla Creek
5303390,2024-08-04,14.0,8.0,9.2,287.0,4.2,0.2,Bsche'tla Watershed,Upper Bsche'tla Creek
5303391,2022-01-01,12.2,8.2,9.1,,,,Pipers Creek,Pipers
5303391,2022-11-06,8.0,8.0,9.75,,,,Pipers Creek,Pipers
5303391,2022-12-04,7.0,8.0,11.1,,,,Pipers Creek,Pipers
5303391,2023-01-02,7.0,8.0,10.8,,,,Pipers Creek,Pipers
5303391,2023-02-03,7.5,8.0,10.5,,,,Pipers Creek,Pipers
5303391,2023-02-26,6.5,8.0,10.8,,,,Pipers Creek,Pipers
5303391,2023-03-30,9.5,8.5,10.1,,,,Pipers Creek,Pipers
5303391,2023-04-27,12.0,8.5,9.5,,,,Pipers Creek,Pipers
5303391,2023-05-21,11.5,8.0,9.7,,,,Pipers Creek,Pipers
5303391,2023-06-19,10.5,8.0,9.7,,,,Pipers Creek,Pipers
5303391,2023-08-13,14.0,8.0,8.6,,,,Pipers Creek,Pipers
5303391,2023-09-04,8.5,8.0,8.8,,,,Pipers Creek,Pipers
5303391,2023-10-08,,8.5,8.6,,,,Pipers Creek,Pipers
5303391,2023-11-10,10.6,8.0,9.2,,,,Pipers Creek,Pipers
5303391,2023-12-02,8.3,7.5,9.9,,,,Pipers Creek,Pipers
5303391,2024-01-28,10.5,8.0,9.8,,,,Pipers Creek,Pipers
5303391,2024-02-19,8.7,8.0,11.8,,,,Pipers Creek,Pipers
5303391,2024-03-24,12.2,8.5,9.9,,,,Pipers Creek,Pipers
5303391,2024-04-14,10.6,8.0,10.0,,,,Pipers Creek,Pipers
5303391,2024-05-20,14.1,8.0,9.2,,,,Pipers Creek,Pipers
5303391,2024-06-19,15.7,8.0,8.5,,,,Pipers Creek,Pipers
5303391,2024-08-11,15.8,8.0,8.9,,,,Pipers Creek,Pipers
5303391,2024-09-07,15.3,8.0,8.7,,,,Pipers Creek,Pipers
5303391,2024-10-05,13.3,8.0,9.1,,,,Pipers Creek,Pipers
5303391,2024-11-23,9.8,8.0,9.0,292.0,,,Piper's Creek,Piper's Creek
5303391,2024-12-08,9.8,8.0,10.0,283.0,,,Piper's Creek,Piper's Creek
5303391,2025-01-04,8.4,8.0,10.0,5516.0,,,Piper's Creek,Piper's Creek
5303391,2025-02-08,6.8,8.0,11.2,829.0,,,Piper's Creek,Piper's Creek
5303391,2025-03-01,7.9,8.0,15.6,287.0,,,Piper's Creek,Piper's Creek
5303391,2025-03-29,9.0,8.0,10.3,277.0,,,Piper's Creek,Piper's Creek
5303391,2025-04-24,11.8,8.0,9.25,290.7,,,Piper's Creek,Piper's Creek
5303391,2025-05-24,12.2,8.0,,286.3,,,Piper's Creek,Piper's Creek
5303391,2025-06-07,15.8,7.5,8.1,283.0,,,Piper's Creek,Piper's Creek
5303391,2025-06-20,15.2,8.0,8.3,272.0,,,Piper's Creek,Piper's Creek
5303391,2025-07-18,15.0,8.0,8.6,295.0,,,Piper's Creek,Piper's Creek
5303391,2025-08-03,14.3,8.0,8.1,287.0,,,Piper's Creek,Piper's Creek
5303391,2025-08-12,15.2,7.5,7.8,292.0,,,Piper's Creek,Piper's Creek
5303391,2025-08-27,13.9,8.5,,239.0,,,Piper's Creek,Piper's Creek
5303391,2025-09-11,14.0,8.0,8.7,277.7,,,Piper's Creek,Piper's Creek
5303391,2025-10-04,12.0,8.5,9.4,250.0,,,Piper's Creek,Piper's Creek
5303391,2025-10-12,12.6,7.5,8.2,268.0,,,Piper's Creek,Piper's Creek
5303391,2025-11-08,9.6,8.0,9.6,287.0,,,Piper's Creek,Piper's Creek
5303391,2025-12-04,9.0,8.0,9.0,165.0,,,Piper's Creek,Piper's Creek
5303391,2026-01-04,8.6,7.5,9.2,289.0,,,Piper's Creek,Piper's Creek
5303391,2026-01-29,9.2,7.5,10.95,203.0,,,Piper's Creek,Piper's Creek
5303391,2026-02-26,9.8,8.0,10.55,277.0,,,Piper's Creek,Piper's Creek
5303391,2026-03-14,6.4,7.5,9.65,232.0,,,Piper's Creek,Piper's Creek
5303391,2026-03-29,9.0,7.5,11.3,287.0,,,Piper's Creek,Piper's Creek
5303392,2022-11-12,6.0,8.0,10.9,,,,Pipers Creek,Molendorph
5303392,2022-12-09,5.5,8.0,10.95,,,,Pipers Creek,Molendorph
5303392,2023-01-08,7.5,8.0,10.5,,,,Pipers Creek,Molendorph
5303392,2023-02-05,7.0,8.5,10.5,,,,Pipers Creek,Molendorph
5303392,2023-03-04,4.0,8.0,11.95,,,,Pipers Creek,Molendorph
5303392,2023-03-31,7.0,8.5,10.8,,,,Pipers Creek,Molendorph
5303392,2023-04-28,12.5,8.5,8.9,,,,Pipers Creek,Molendorph
5303392,2023-05-25,13.5,8.0,7.0,,,,Pipers Creek,Molendorph
5303392,2023-06-22,12.0,8.5,8.8,,,,Pipers Creek,Molendorph
5303392,2023-07-23,14.5,8.5,8.6,,,,Pipers Creek,Molendorph
5303392,2023-08-22,12.5,8.0,,,,,Pipers Creek,Molendorph
5303392,2023-09-17,11.5,8.0,9.2,,,,Pipers Creek,Molendorph
5303392,2023-12-10,9.0,8.0,10.0,,,,Pipers Creek,Molendorph
5303392,2024-01-13,3.8499999999999996,8.0,6.4,,,,Pipers Creek,Molendorph
5303392,2024-02-02,8.2,8.0,9.5,,,,Pipers Creek,Molendorph
5303392,2024-03-31,7.6,8.0,11.0,,,,Pipers Creek,Molendorph
5303392,2024-04-24,10.0,8.0,10.5,,,,Pipers Creek,Molendorph
5303392,2024-06-22,13.1,8.0,9.4,,,,Pipers Creek,Molendorph
5303392,2024-07-15,16.2,8.0,8.8,,,,Pipers Creek,Molendorph
5303392,2024-08-16,15.8,8.0,8.5,,,,Pipers Creek,Molendorph
5303392,2024-09-15,14.3,7.5,9.0,,,,Pipers Creek,Molendorph
5303392,2024-11-20,8.3,8.5,9.45,184.33,,,Piper's Creek,Mohlendorph Creek
5303392,2024-12-08,7.8,8.0,9.7,224.0,,,Piper's Creek,Mohlendorph Creek
5303392,2024-12-20,8.8,8.0,9.0,100.67,,,Piper's Creek,Mohlendorph Creek
5303392,2025-01-01,7.1,8.5,10.0,201.0,,,Piper's Creek,Mohlendorph Creek
5303392,2025-01-17,5.6,8.5,10.75,,,,Piper's Creek,Mohlendorph Creek
5303392,2025-02-02,4.1,8.5,11.1,239.0,,,Piper's Creek,Mohlendorph Creek
5303392,2025-02-13,2.1,8.0,11.7,329.66,,,Piper's Creek,Mohlendorph Creek
5303392,2025-03-13,7.0,8.5,10.3,205.33,,,Piper's Creek,Mohlendorph Creek
5303392,2025-03-29,10.15,8.25,9.8,235.0,,,Piper's Creek,Mohlendorph Creek
5303392,2025-04-11,10.5,8.5,9.6,194.33,,,Piper's Creek,Mohlendorph Creek
5303392,2025-05-09,10.5,8.0,9.7,283.0,,,Piper's Creek,Mohlendorph Creek
5303392,2025-05-29,13.2,8.0,8.5,262.0,,,Piper's Creek,Mohlendorph Creek
5303392,2025-06-06,13.7,8.5,8.2,282.66,,,Piper's Creek,Mohlendorph Creek
5303392,2025-06-23,13.2,8.0,8.1,284.0,,,Piper's Creek,Mohlendorph Creek
5303392,2025-07-03,13.0,8.5,9.1,304.0,,,Piper's Creek,Mohlendorph Creek
5303392,2025-07-17,16.1,8.0,7.8,280.0,,,Piper's Creek,Mohlendorph Creek
5303392,2025-08-02,14.2,8.0,8.6,305.33,,,Piper's Creek,Mohlendorph Creek
5303392,2025-08-17,16.0,8.5,8.0,260.0,,,Piper's Creek,Mohlendorph Creek
5303392,2025-08-30,15.3,8.0,7.9,291.67,,,Piper's Creek,Mohlendorph Creek
5303392,2025-09-24,13.0,8.5,8.5,280.67,,,Piper's Creek,Mohlendorph Creek
5303392,2025-10-23,10.6,8.5,8.9,297.0,,,Piper's Creek,Mohlendorph Creek
5303392,2025-11-21,8.1,8.5,9.9,258.0,,,Piper's Creek,Mohlendorph Creek
5303392,2026-01-04,8.2,8.0,10.1,178.0,,,Piper's Creek,Mohlendorph Creek
5303392,2026-01-16,7.5,8.0,10.8,247.0,,,Piper's Creek,Mohlendorph Creek
5303392,2026-02-06,9.0,8.0,10.0,219.0,,,Piper's Creek,Mohlendorph Creek
5303392,2026-02-14,6.9,8.0,10.3,213.0,,,Piper's Creek,Mohlendorph Creek
5303392,2026-03-11,5.5,7.5,10.7,169.7,,,Piper's Creek,Mohlendorph Creek
5303392,2026-03-26,11.2,8.0,10.95,,,,Piper's Creek,Mohlendorph Creek
5303392,2026-04-01,8.3,8.0,9.9,,,,Piper's Creek,Mohlendorph Creek
5303392,2026-04-11,8.9,8.0,10.0,272.0,,,Piper's Creek,Mohlendorph Creek
5303393,2022-11-13,9.0,8.5,9.65,,,,Pipers Creek,Venema
5303393,2022-12-09,8.0,8.0,11.1,,,,Pipers Creek,Venema
5303393,2023-01-08,9.0,8.0,9.4,,,,Pipers Creek,Venema
5303393,2023-02-05,9.0,8.5,10.7,,,,Pipers Creek,Venema
5303393,2023-03-04,7.0,8.0,10.9,,,,Pipers Creek,Venema
5303393,2023-04-29,12.0,8.0,9.25,,,,Pipers Creek,Venema
5303393,2023-05-27,11.0,8.5,9.1,,,,Pipers Creek,Venema
5303393,2023-06-25,12.0,8.0,9.7,,,,Pipers Creek,Venema
5303393,2023-08-20,8.0,8.0,9.55,,,,Pipers Creek,Venema
5303393,2023-09-09,,8.5,9.65,,,,Pipers Creek,Venema
5303393,2023-10-15,,8.5,9.95,,,,Pipers Creek,Venema
5303393,2023-11-12,10.6,8.5,9.8,,,,Pipers Creek,Venema
5303393,2023-12-09,8.3,8.5,10.7,,,,Pipers Creek,Venema
5303393,2024-01-07,8.4,8.5,10.9,,,,Pipers Creek,Venema
5303393,2024-02-08,9.3,8.5,10.3,,,,Pipers Creek,Venema
5303393,2024-03-03,8.3,8.0,10.4,,,,Pipers Creek,venema
5303393,2024-04-28,10.7,8.5,9.7,,,,Pipers Creek,Venema
5303393,2024-05-24,11.2,8.5,10.25,,,,Pipers Creek,Venema
5303393,2024-06-23,12.3,8.5,9.95,,,,Pipers Creek,Venema
5303393,2024-07-20,13.1,8.5,9.6,,,,Pipers Creek,Venema
5303393,2024-08-18,13.8,8.5,9.45,,,,Pipers Creek,Venema
5303393,2024-09-13,12.8,8.5,9.9,,,,Pipers Creek,Venema
5303393,2024-11-21,9.9,8.5,9.7,266.0,,,Piper's Creek,Venema Creek
5303393,2024-12-07,9.8,8.5,10.0,,,,Piper's Creek,Venema Creek
5303393,2024-12-16,9.22,8.5,12.2,253.0,,,Piper's Creek,Venema Creek
5303393,2025-01-03,8.72,8.0,10.0,,,,Piper's Creek,Venema Creek
5303393,2025-01-17,7.7,8.0,10.1,271.66,,,Piper's Creek,Venema Creek
5303393,2025-01-19,6.5,8.0,10.8,297.0,,,Piper's Creek,Venema Creek
5303393,2025-01-30,7.7,8.0,10.7,,,,Piper's Creek,Venema Creek
5303393,2025-02-13,6.5,8.5,10.5,285.0,,,Piper's Creek,Venema Creek
5303393,2025-02-17,7.7,8.0,10.0,,,,Piper's Creek,Venema Creek
5303393,2025-03-02,9.8,8.5,10.0,,,,Piper's Creek,Venema Creek
5303393,2025-03-13,8.9,8.5,,256.0,,,Piper's Creek,Venema Creek
5303393,2025-03-28,10.9,8.5,9.55,,,,Piper's Creek,Venema Creek
5303393,2025-04-11,11.6,8.0,10.1,270.0,,,Piper's Creek,Venema Creek
5303393,2025-04-26,12.2,8.0,9.6,,,,Piper's Creek,Venema Creek
5303393,2025-05-11,10.9,8.5,9.6,252.0,,,Piper's Creek,Venema Creek
5303393,2025-05-22,14.5,8.0,9.8,279.3,,,Piper's Creek,Venema Creek
5303393,2025-05-26,12.6,7.5,,,,,Piper's Creek,Venema Creek
5303393,2025-06-07,11.9,8.5,8.9,245.0,,,Piper's Creek,Venema Creek
5303393,2025-06-20,10.5,8.0,9.2,,,,Piper's Creek,Venema Creek
5303393,2025-07-04,13.4,7.7,8.0,281.0,,,Piper's Creek,Venema Creek
5303393,2025-07-17,14.7,8.5,9.5,,,,Piper's Creek,Venema Creek
5303393,2025-08-02,12.6,8.5,9.3,258.0,,,Piper's Creek,Venema Creek
5303393,2025-08-16,14.8,8.0,9.5,,,,Piper's Creek,Venema Creek
5303393,2025-09-13,13.5,8.0,9.45,,,,Piper's Creek,Venema Creek
5303393,2025-11-23,10.6,8.0,10.0,269.0,,,Piper's Creek,Venema Creek
5303393,2025-12-06,11.3,8.0,10.3,,,,Piper's Creek,Venema Creek
5303393,2026-01-03,10.3,7.5,10.0,,,,Piper's Creek,Venema Creek
5303393,2026-01-17,10.7,7.75,10.225,275.0,,,Piper's Creek,Venema Creek
5303393,2026-01-31,11.6,8.0,10.3,,,,Piper's Creek,Venema Creek
5303393,2026-02-25,8.0,8.0,11.15,,,,Piper's Creek,Venema Creek
5303393,2026-04-10,11.2,9.0,10.2,243.0,,,Piper's Creek,Venema Creek
5303394,2020-12-13,8.0,8.5,10.75,,,,Pipers Creek,North Creek
5303394,2022-11-18,9.0,8.5,9.7,,,,Pipers Creek,North Creek
5303394,2023-01-11,9.0,8.5,10.8,,,,Pipers Creek,North Creek
5303394,2023-02-09,9.0,8.0,9.7,,,,Pipers Creek,North Creek
5303394,2023-03-12,10.0,8.0,10.1,,,,Pipers Creek,North Creek
5303394,2023-04-01,8.0,8.5,10.5,,,,Pipers Creek,Venema
5303394,2023-04-09,10.0,8.5,,,,,Pipers Creek,North Creek
5303394,2023-05-03,12.0,8.5,9.0,,,,Pipers Creek,North Creek
5303394,2023-05-30,11.0,8.5,9.2,,,,Pipers Creek,North Creek
5303394,2023-06-27,12.0,8.5,9.2,,,,Pipers Creek,North Creek
5303394,2023-07-29,14.0,8.0,9.1,,,,Pipers Creek,North Creek
5303394,2023-08-24,11.0,8.0,9.5,,,,Pipers Creek,North Creek
5303394,2023-09-24,10.0,8.5,7.8,,,,Pipers Creek,North Creek
5303394,2023-10-22,13.3,8.5,9.0,,,,Pipers Creek,North Creek
5303394,2023-11-16,9.6,8.5,8.5,,,,Pipers Creek,North Creek
5303394,2023-12-15,10.2,8.5,10.2,,,,Pipers Creek,North Creek
5303394,2024-02-08,9.5,8.5,8.3,,,,Pipers Creek,North Creek
5303394,2024-03-09,10.1,8.0,9.8,,,,Pipers Creek,North Creek
5303394,2024-04-08,10.0,8.0,10.16,,,,Pipers Creek,North Creek
5303394,2024-05-05,11.1,8.0,10.2,,,,Pipers Creek,North Creek
5303394,2024-06-02,12.3,8.0,8.3,,,,Pipers Creek,North Creek
5303394,2024-06-26,13.7,8.5,9.5,,,,Pipers Creek,North Creek
5303394,2024-07-25,14.1,8.0,9.3,,,,Pipers Creek,North Creek
5303394,2024-08-24,14.1,8.0,8.2,,,,Pipers Creek,North Creek
5303394,2024-12-07,10.5,8.0,10.2,,,,Piper's Creek,Piper's Creek North Creek
5303394,2025-01-04,9.4,8.0,10.2,,,,Piper's Creek,Piper's Creek North Creek
5303394,2025-02-01,7.3,8.5,10.8,310.0,,,Piper's Creek,Piper's Creek North Creek
5303394,2025-03-02,9.1,8.0,10.3,292.0,,,Piper's Creek,Piper's Creek North Creek
5303394,2025-03-26,12.6,8.5,9.6,269.0,,,Piper's Creek,Piper's Creek North Creek
5303394,2025-04-24,12.2,8.0,9.9,258.0,,,Piper's Creek,Piper's Creek North Creek
5303394,2025-05-24,12.5,8.0,9.8,267.0,,,Piper's Creek,Piper's Creek North Creek
5303394,2025-06-13,11.8,8.0,9.0,277.7,,,Piper's Creek,Piper's Creek North Creek
5303394,2025-06-21,12.6,8.0,10.0,274.0,,,Piper's Creek,Piper's Creek North Creek
5303394,2025-07-08,13.7,8.0,9.0,278.7,,,Piper's Creek,Piper's Creek North Creek
5303394,2025-07-18,13.7,8.0,9.2,274.0,,,Piper's Creek,Piper's Creek North Creek
5303394,2025-08-10,13.7,8.5,9.9,831.0,,,Piper's Creek,Piper's Creek North Creek
5303394,2025-08-29,14.9,8.0,8.7,263.0,,,Piper's Creek,Piper's Creek North Creek
5303394,2025-09-02,14.2,8.0,9.3,273.6,,,Piper's Creek,Piper's Creek North Creek
5303394,2025-09-14,13.8,8.0,9.4,274.0,,,Piper's Creek,Piper's Creek North Creek
5303394,2025-10-03,12.8,8.5,9.6,279.0,,,Piper's Creek,Piper's Creek North Creek
5303394,2025-10-12,11.8,8.5,9.7,284.0,,,Piper's Creek,Piper's Creek North Creek
5303394,2025-11-23,11.6,8.0,10.1,,,,Piper's Creek,Piper's Creek North Creek
5303394,2025-11-28,10.2,8.5,10.2,289.3,,,Piper's Creek,Piper's Creek North Creek
5303394,2025-12-07,10.7,8.0,10.1,250.0,,,Piper's Creek,Piper's Creek North Creek
5303394,2025-12-27,7.8,8.0,10.1,302.0,,,Piper's Creek,Piper's Creek North Creek
5303394,2026-01-04,9.1,8.0,10.2,251.0,,,Piper's Creek,Piper's Creek North Creek
5303394,2026-01-17,9.7,8.0,10.8,284.0,,,Piper's Creek,Piper's Creek North Creek
5303394,2026-02-11,9.8,8.0,10.2,277.2,,,Piper's Creek,Piper's Creek North Creek
5303394,2026-03-02,9.6,8.0,10.2,296.0,,,Piper's Creek,Piper's Creek North Creek
5303394,2026-03-14,8.9,8.0,10.2,286.0,,,Piper's Creek,Piper's Creek North Creek
5303394,2026-03-28,11.2,8.0,10.1,270.0,,,Piper's Creek,Piper's Creek North Creek
5303395,2022-11-18,10.0,8.5,10.0,,,,Pipers Creek,Viewlands
5303395,2022-12-15,9.0,8.0,10.0,,,,Pipers Creek,Viewlands
5303395,2023-01-13,10.0,8.0,8.95,,,,Pipers Creek,Viewlands
5303395,2023-02-10,10.0,8.5,9.2,,,,Pipers Creek,Viewlands
5303395,2023-03-10,10.0,8.0,9.5,,,,Pipers Creek,Viewlands
5303395,2023-04-07,10.0,8.5,9.8,,,,Pipers Creek,Viewlands
5303395,2023-05-03,10.0,8.5,9.3,,,,Pipers Creek,Viewlands
5303395,2023-06-02,11.0,8.5,9.55,,,,Pipers Creek,Viewlands
5303395,2023-08-22,,8.0,9.2,,,,Pipers Creek,Viewlands
5303395,2023-09-21,10.0,8.5,9.4,,,,Pipers Creek,Viewlands
5303395,2023-10-19,10.0,8.0,9.5,,,,Pipers Creek,Viewlands
5303395,2024-11-29,10.3,7.5,10.3,303.0,,,Piper's Creek,Piper's Creek Viewlands
5303395,2025-01-24,9.3,8.0,10.1,272.0,,,Piper's Creek,Piper's Creek Viewlands
5303395,2025-02-20,10.5,7.5,10.2,270.0,,,Piper's Creek,Piper's Creek Viewlands
5303395,2025-03-20,10.7,8.0,10.0,270.0,,,Piper's Creek,Piper's Creek Viewlands
5303395,2025-04-18,11.9,7.5,,266.0,,,Piper's Creek,Piper's Creek Viewlands
5303395,2025-05-04,11.0,8.0,10.15,,,,Piper's Creek,Piper's Creek Viewlands
5303395,2025-05-31,12.0,8.0,,277.0,,,Piper's Creek,Piper's Creek Viewlands
5303395,2025-06-14,11.6,7.5,,274.0,,,Piper's Creek,Piper's Creek Viewlands
5303395,2025-06-29,12.3,8.0,,271.0,,,Piper's Creek,Piper's Creek Viewlands
5303395,2025-07-11,12.5,7.5,9.7,256.0,,,Piper's Creek,Piper's Creek Viewlands
5303395,2025-08-13,12.8,7.5,9.3,266.0,,,Piper's Creek,Piper's Creek Viewlands
5303395,2025-08-24,12.7,8.0,9.5,274.0,,,Piper's Creek,Piper's Creek Viewlands
5303395,2025-09-04,12.8,7.5,9.3,256.0,,,Piper's Creek,Piper's Creek Viewlands
5303395,2025-09-16,13.5,8.0,9.3,300.0,,,Piper's Creek,Piper's Creek Viewlands
5303395,2025-09-21,12.7,8.0,9.3,270.0,,,Piper's Creek,Piper's Creek Viewlands
5303395,2025-10-03,12.3,7.5,9.2,254.0,,,Piper's Creek,Piper's Creek Viewlands
5303395,2025-10-18,11.6,8.0,10.0,,,,Piper's Creek,Piper's Creek Viewlands
5303395,2025-11-15,11.8,8.0,9.6,,,,Piper's Creek,Piper's Creek Viewlands
5303395,2025-11-26,10.9,8.0,9.7,289.0,,,Piper's Creek,Piper's Creek Viewlands
5303395,2025-12-14,11.4,8.0,,288.0,,,Piper's Creek,Piper's Creek Viewlands
5303395,2025-12-27,9.2,7.5,9.5,315.0,,,Piper's Creek,Piper's Creek Viewlands
5303395,2026-02-07,10.6,7.5,9.8,257.0,,,Piper's Creek,Piper's Creek Viewlands
5303395,2026-02-22,9.9,7.5,10.0,278.0,,,Piper's Creek,Piper's Creek Viewlands
5303395,2026-03-07,11.1,8.0,10.3,288.0,,,Piper's Creek,Piper's Creek Viewlands
5303396,2022-10-29,13.0,8.5,9.7,,,,Pipers Creek,Pipers
5303396,2022-11-26,10.0,8.0,10.4,,,,Pipers Creek,Pipers
5303396,2022-12-24,3.5,7.0,11.4,,,,Pipers Creek,Pipers
5303396,2023-01-22,7.5,8.0,11.3,,,,Pipers Creek,Pipers
5303396,2023-02-18,10.0,8.5,9.7,,,,Pipers Creek,Pipers
5303396,2023-03-19,10.0,8.5,9.8,,,,Pipers Creek,Pipers
5303396,2023-04-11,9.0,8.5,10.4,,,,Pipers Creek,Pipers
5303396,2023-05-15,14.0,8.5,9.4,,,,Pipers Creek,Pipers
5303396,2023-06-12,13.0,8.5,9.0,,,,Pipers Creek,Pipers
5303396,2023-08-02,14.0,8.5,8.9,,,,Pipers Creek,Pipers
5303396,2023-08-31,13.5,8.5,8.9,,,,Pipers Creek,Pipers
5303396,2023-09-30,11.5,8.5,8.9,,,,Pipers Creek,Pipers
5303396,2023-10-30,12.8,8.5,9.5,,,,Pipers Creek,Pipers
5303396,2023-11-27,10.1,8.5,9.9,,,,Pipers Creek,Pipers
5303396,2023-12-23,10.2,8.5,10.4,,,,Pipers Creek,Pipers
5303396,2024-02-16,10.7,8.0,0.0,,,,Pipers Creek,Pipers
5303396,2024-03-18,11.5,8.5,10.2,,,,Pipers Creek,Pipers
5303396,2024-04-13,12.2,8.0,9.9,,,,Pipers Creek,Pipers
5303396,2024-06-09,14.2,8.5,9.2,,,,Pipers Creek,Pipers
5303396,2024-08-06,15.9,8.0,9.5,,,,Pipers Creek,Pipers
5303396,2024-09-03,15.8,8.0,9.2,,,,Pipers Creek,Pipers
5303396,2024-10-01,14.9,8.0,9.5,,,,Pipers Creek,Pipers
5303396,2024-12-15,10.5,8.0,9.5,330.0,,,Piper's Creek,Piper's Creek Below TP
5303396,2025-01-12,10.0,8.0,9.1,293.0,,,Piper's Creek,Piper's Creek Below TP
5303396,2025-02-08,8.5,8.0,10.4,525.0,,,Piper's Creek,Piper's Creek Below TP
5303396,2025-04-19,10.8,8.0,9.65,323.0,,,Piper's Creek,Piper's Creek Below TP
5303396,2025-05-13,11.9,8.0,9.4,318.0,,,Piper's Creek,Piper's Creek Below TP
